run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
155,2026-08-12T10:13:39Z,C2,bench_graph_bfs,23,kept_17,32.90,FADA940587C8B92B63A0FFF,0,kept
156,2026-08-12T10:14:13Z,C3,bench_graph_bfs,23,kept_17,33.37,FADA940587C8B92B63A0FFF,0,kept
157,2026-08-12T10:14:46Z,C0,bench_graph_bfs,23,kept_18,31.40,FADA940587C8B92B63A0FFF,0,kept
158,2026-08-12T10:15:18Z,C1,bench_graph_bfs,23,kept_18,33.07,FADA940587C8B92B63A0FFF,0,kept
159,2026-08-12T10:15:52Z,C2,bench_graph_bfs,23,kept_18,32.88,FADA940587C8B92B63A0FFF,0,kept
160,2026-08-12T10:16:25Z,C3,bench_graph_bfs,23,kept_18,33.24,FADA940587C8B92B63A0FFF,0,kept
161,2026-08-12T10:16:59Z,C0,bench_graph_bfs,23,kept_19,31.32,FADA940587C8B92B63A0FFF,0,kept
162,2026-08-12T10:17:31Z,C1,bench_graph_bfs,23,kept_19,33.01,FADA940587C8B92B63A0FFF,0,kept
163,2026-08-12T10:18:05Z,C2,bench_graph_bfs,23,kept_19,32.78,FADA940587C8B92B63A0FFF,0,kept
164,2026-08-12T10:18:38Z,C3,bench_graph_bfs,23,kept_19,32.89,FADA940587C8B92B63A0FFF,0,kept
165,2026-08-12T10:19:11Z,C0,bench_graph_bfs,23,kept_20,31.46,FADA940587C8B92B63A0FFF,0,kept
166,2026-08-12T10:19:43Z,C1,bench_graph_bfs,23,kept_20,32.93,FADA940587C8B92B63A0FFF,0,kept
167,2026-08-12T10:20:17Z,C2,bench_graph_bfs,23,kept_20,33.01,FADA940587C8B92B63A0FFF,0,kept
168,2026-08-12T10:20:50Z,C3,bench_graph_bfs,23,kept_20,32.81,FADA940587C8B92B63A0FFF,0,kept
169,2026-08-12T10:21:24Z,C0,bench_graph_bfs,23,kept_21,31.34,FADA940587C8B92B63A0FFF,0,kept
170,2026-08-12T10:21:55Z,C1,bench_graph_bfs,23,kept_21,33.15,FADA940587C8B92B63A0FFF,0,kept
171,2026-08-12T10:22:29Z,C2,bench_graph_bfs,23,kept_21,32.90,FADA940587C8B92B63A0FFF,0,kept
172,2026-08-12T10:23:03Z,C3,bench_graph_bfs,23,kept_21,32.75,FADA940587C8B92B63A0FFF,0,kept
173,2026-08-12T10:23:36Z,C0,bench_graph_bfs,23,kept_22,31.27,FADA940587C8B92B63A0FFF,0,kept
174,2026-08-12T10:24:08Z,C1,bench_graph_bfs,23,kept_22,33.06,FADA940587C8B92B63A0FFF,0,kept
175,2026-08-12T10:24:41Z,C2,bench_graph_bfs,23,kept_22,32.95,FADA940587C8B92B63A0FFF,0,kept
176,2026-08-12T10:25:15Z,C3,bench_graph_bfs,23,kept_22,32.93,FADA940587C8B92B63A0FFF,0,kept
