run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
137,2026-08-10T14:08:16Z,C0,bench_graph_bfs,23,kept_13,54.29,8A2651D1CB32C7B239FB511,0,kept
138,2026-08-10T14:09:11Z,C1,bench_graph_bfs,23,kept_13,58.27,8A2651D1CB32C7B239FB511,0,kept
139,2026-08-10T14:10:10Z,C2,bench_graph_bfs,23,kept_13,58.10,8A2651D1CB32C7B239FB511,0,kept
140,2026-08-10T14:11:09Z,C3,bench_graph_bfs,23,kept_13,58.37,8A2651D1CB32C7B239FB511,0,kept
141,2026-08-10T14:12:07Z,C0,bench_graph_bfs,23,kept_14,54.30,8A2651D1CB32C7B239FB511,0,kept
142,2026-08-10T14:13:02Z,C1,bench_graph_bfs,23,kept_14,58.24,8A2651D1CB32C7B239FB511,0,kept
143,2026-08-10T14:14:01Z,C2,bench_graph_bfs,23,kept_14,58.32,8A2651D1CB32C7B239FB511,0,kept
144,2026-08-10T14:15:00Z,C3,bench_graph_bfs,23,kept_14,58.25,8A2651D1CB32C7B239FB511,0,kept
145,2026-08-10T14:15:59Z,C0,bench_graph_bfs,23,kept_15,54.27,8A2651D1CB32C7B239FB511,0,kept
146,2026-08-10T14:16:54Z,C1,bench_graph_bfs,23,kept_15,58.25,8A2651D1CB32C7B239FB511,0,kept
147,2026-08-10T14:17:52Z,C2,bench_graph_bfs,23,kept_15,57.99,8A2651D1CB32C7B239FB511,0,kept
148,2026-08-10T14:18:51Z,C3,bench_graph_bfs,23,kept_15,58.08,8A2651D1CB32C7B239FB511,0,kept
149,2026-08-10T14:19:50Z,C0,bench_graph_bfs,23,kept_16,54.27,8A2651D1CB32C7B239FB511,0,kept
150,2026-08-10T14:20:44Z,C1,bench_graph_bfs,23,kept_16,58.27,8A2651D1CB32C7B239FB511,0,kept
151,2026-08-10T14:21:43Z,C2,bench_graph_bfs,23,kept_16,58.13,8A2651D1CB32C7B239FB511,0,kept
152,2026-08-10T14:22:42Z,C3,bench_graph_bfs,23,kept_16,58.30,8A2651D1CB32C7B239FB511,0,kept
153,2026-08-10T14:23:41Z,C0,bench_graph_bfs,23,kept_17,54.26,8A2651D1CB32C7B239FB511,0,kept
154,2026-08-10T14:24:35Z,C1,bench_graph_bfs,23,kept_17,58.21,8A2651D1CB32C7B239FB511,0,kept
155,2026-08-10T14:25:34Z,C2,bench_graph_bfs,23,kept_17,58.05,8A2651D1CB32C7B239FB511,0,kept
