batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
788,2995,1393,50,10841,10580,2264,11011,17713,24,1,1
789,5781,3397,40,9488,9027,1032,9668,19928,50,1,1
790,2846,1763,50,13105,12804,3026,13275,20960,29,1,1
791,6502,4869,40,18144,17543,3066,18335,32832,69,1,1
792,7143,5160,40,20268,19647,2935,20468,35747,72,1,1
793,6112,2344,40,19938,19587,15199,20108,43813,36,1,1
794,17493,20338,40,25408,23835,4538,25699,68119,200,1,1
795,1894,120,40,8236,8136,661,8376,11091,1,1,1
796,18445,12203,41,3937,2845,27582,4188,62478,137,1,1
797,5090,2415,40,7274,6913,9808,7454,24797,37,1,1
798,3908,751,50,7785,7605,1613,7945,14277,15,1,1
799,2104,1072,40,19006,18735,611,19166,22993,19,1,2
800,17864,18245,50,11332,9799,11051,11632,58832,196,1,1
801,4628,2625,40,14527,14146,2615,14708,24616,40,1,1
802,6793,5270,40,21411,20799,2625,21601,36349,70,1,1
803,5931,2625,40,20118,19738,11793,20288,40697,40,1,1
804,2735,1192,40,19267,19026,6743,19437,30137,21,1,1
805,5059,1263,40,10971,10710,1402,11131,18905,23,1,1
806,6282,4068,40,10260,9739,1002,10460,21852,59,1,1
807,6442,4588,40,20609,20007,3206,20810,35086,65,1,2
808,5550,622,40,12303,12123,1653,12463,20338,15,1,1
809,7705,5019,40,20138,19547,4398,20329,37491,68,1,1
810,5280,2374,40,19767,19396,7785,19938,35407,38,1,1
811,6542,3848,40,20058,19577,3416,20248,34094,54,1,1
812,4419,831,40,8587,8385,1252,8747,15279,15,1,1
813,4018,451,40,8286,8135,992,8436,13947,10,1,1
814,16481,23234,40,28944,27051,2424,29275,71455,243,1,1
815,6292,4589,40,16040,15479,4568,16241,31740,65,1,1
816,5831,1502,51,31479,31178,2295,31650,41329,25,1,2
817,5631,2014,40,19527,19206,7063,19697,34455,33,1,1
818,4178,170,51,8656,8556,1162,8807,14357,3,1,1
819,6954,5420,40,16672,16030,3476,16882,32772,75,1,1
820,7815,6212,40,21511,20810,1743,21711,37541,83,1,1
821,6623,5199,40,17733,17112,3146,17934,32952,72,1,1
822,7865,6903,40,19767,19006,3697,19978,38483,91,1,1
823,5971,3046,40,20689,20268,9328,20869,39254,44,1,1
824,6582,4058,50,20709,20218,7274,20899,38863,56,1,1
825,3576,1203,40,12273,12043,2234,12443,19506,22,1,1
826,6923,5411,40,12143,11532,1262,12333,25989,71,1,1
827,7484,6342,40,17343,16632,2244,17553,33673,84,1,1
828,6291,4027,40,17413,16882,3627,17603,31589,60,1,1
829,6752,6052,50,18996,18315,3367,19206,35417,82,1,1
830,6071,2956,40,20850,20469,17954,21030,48061,42,1,1
831,6472,2866,40,20108,19717,14688,20288,44354,43,1,1
832,5700,4699,41,18374,17793,1173,18565,30197,67,1,1
833,6282,5140,50,17543,16932,3848,17743,33063,72,1,1
834,7264,4649,40,17022,16471,3417,17212,32602,64,1,1
